Name,Description,Likes,Url,Tags
Marvel's Charger,"方冷因为一次偶然获得一张MARVEL宇宙通行证，穿越到了另一个世界。这竟然是漫威的世界，这里有着钢铁侠，有着蜘蛛侠，有着美国队长、雷神、金刚狼他们，更有着一个个野心勃勃的反派！ ,壮观的神盾局空天母舰，庞大的九头蛇军团，遮天蔽日的奥创大军，扩军备战的毁灭博士，宇宙中人人畏惧的暴君灭霸。一个充满着危机的世界，也是英雄辈出的年代。,英雄的时代，彪悍的人生。总统在着他的保护下得以活命，反派在着他的铁蹄下失败。复仇者联盟的骨干，超级英雄中的佼佼者。,在着漫威世界，且看方冷如何驰骋！", 49 ,https://lnmtl.com/novel/marvel-s-charger,
Goddess' Bodyguard,"Xiao Zheng was forced into signing a marriage and employment contract after a one night stand with the female executive of New Arcana Group.,During this time, he encountered many interesting female workers which he named them based on their unique characters…,Ice Goddess… Tyrannosaurus / Overlord Flower… Gentle Boss… Mischievous School Girl…", 48 ,https://lnmtl.com/novel/goddess-bodyguard,"Action,Drama,Harem,Martial Arts,Mature,Romance,Assassins,Beautiful Female Lead,Bodyguards,Cold Love Interests,Contracts,Forced Marriage,Male Protagonist,Marriage,Modern Day,Politics,Polygamy,R*pe Victim Becomes Lover"
My Immortal Big Missy,"曾经，杨果以为，未来就是娶个媳妇生个娃，然后过上平凡又幸福的生活。,谁想到，天上掉下了个小仙女。媳妇没了，娃倒先有了！,杨果的生活发生了翻天覆地的变化。,为了女儿，杨果要变得更帅更强更慈祥！,最帅欧巴、全民星爸、国民岳父……,杨果在不知不觉中做了很多别人无法企及的事情，也获得了无数荣誉和成就。,参加爸爸去哪儿拍摄，面对几亿粉丝的追捧，杨果谦虚地说：“其实这都不是重点。”,重点是要赶紧给女儿找一个又漂亮又疼她的后妈啊！", 47 ,https://lnmtl.com/novel/my-immortal-big-missy,
Legend of the Cultivation God: Immortal Realm,"征仙途，踏神阙，我欲逍遥！,修散婴，铸仙体，镌无上仙痕！,星空开，封神战，辰霄深处归家路！,我是萧华，这是我在仙界移山倒海，创造生灵，逍遥青冥，长生不死乃至造化乾坤的成神故事！,关心小段探花新书发展的书友可搜索加入公众微信号“小段探花”", 46 ,https://lnmtl.com/novel/legend-of-the-cultivation-god-immortal-realm,
League of Legends: 700 Years Later,"Ye Che died, and then revived. 【True Guide+Champion Body+Bloodline+Profound Essence】,He’s a bit clueless, but in fact, he’s arrived 700 years after the day of the S7 quarter finals. Quietly, as though abandoned by that century.,But luckily, Earth 700 years later actually still has League of Legends.,When one day playing League of Legends becomes linked with survival, when ranking badges will manifest in reality and strengthen your body, when the path of evolution of all of humanity is unlocked because of League of Legends, when everybody is painfully struggling and suffering for victory, Ye Che, arrives in this year like a bug.", 45 ,https://lnmtl.com/novel/league-of-legends-700-years-later,"Action,Martial Arts,Fanfiction,Game Elements,Gamers,Male Protagonist,Parody"
Perfect Superstar,"Lu Chen had a dream, an incredibly long dream.. The dream world was familiar yet at the same time unfamiliar. Singer, actor, freelance writer, he actually went through three sections of different lives in a dream world! When he woke up, Lu Chen thus embarked on a bright road of becoming a perfect superstar!", 44 ,https://lnmtl.com/novel/perfect-superstar,"Comedy,Drama,Fantasy,Martial Arts,Romance,Slice of Life,Acting,Calm Protagonist,Caring Protagonist,Celebrities,Dreams,Handsome Male Lead,Late Romance,Male Protagonist,Mature Protagonist,Modern Day,Music,Parallel Worlds,Power Couple,Showbiz,Singers,Special Abilities,Weak to Strong,Writers"
During Those Years When I Was A Marvel Superhero,"I accidental crossed over to the United State. Well, there isn't anything wrong with crossing over to the US. Just one thing; tell me who's the guy flying around with a hammer!
Hey~ Who is controlling these thunderstorms! Don't you know it'll affect business!? And that big green guy over there, yea you. Don't move my food truck!
This is the story of a superhero out to protect himself and his family in a world of Marvel Superheroes.", 44 ,https://lnmtl.com/novel/during-those-years-when-i-was-a-marvel-superhero,
Eternal King,"平民少年罗天，身怀绝世之资，却被误认为废脉者。偶得无上天书，开启至强神脉，修造化神诀，一飞冲天，震烁万古。
　　从世俗底层，到万界诸天，横压当世天骄，纵横万千宗门，睥睨神话万族，成就不朽不灭永恒超脱的万古至尊之王！
　　①本书是天才流，非废材流
　　②已完本《主宰之王》、《仙鸿路》等作品，品质有保证。 ", 44 ,https://lnmtl.com/novel/eternal-king,
Snake Hokage,"The MC Ye Long is depressed: he had inexplicably traversed dimensions and fused with the soul of an important scientist. From then on, a man named Orochimaru held the Kusanagi Sword, was enlightened in the Eight Branches Technique, controlled the immortal technique Yin-Yang Release, ingested the world core, even crazily manufactured a soul device(probably a reference to Living Corpse Reincarnation), researched biological weapons, walked the life of defying natural order, subverted the grand ending without a return...", 44 ,https://lnmtl.com/novel/snake-hokage,
This Earth is a bit fierce,"天地灵气复苏，一个前所未有的神话时代扑面而来！,一个少年在灵气复苏的前夜重生！,我重生了，也变强了！,你们统统都别想跑！死亡如风，常伴汝身！", 43 ,https://lnmtl.com/novel/this-earth-is-a-bit-fierce,
Blue Essence Chart,My name is Meng Chuan. I'm 15 years old and the current eldest senior brother of Dongning Prefecture's Mirror Lake Dao Academy., 43 ,https://lnmtl.com/novel/blue-essence-chart,
Archfiend,"Qi Condensation. Foundation Establishment. Core Formation. In the current world, only these three realms are known to be achievable. Nascent Soul is but a legend and the realms above it lost to the the long river of time. The modern era is known as Cultivation Civilization, a balance of power and civility, excess and moderation. While cultivation remains a secret practice, it has long since exposed itself to the mundane world, quietly intertwined with each facet of society. While the world appears to be at peace, what lies underneath is a conflict between human, cultivator, and demon, brewing for ages and waiting to implode. Yet in the wake of humanity’s rapid industrialization, qi—and consequently cultivation—is dying.,Besieged on all sides by demon and human, Xu Yangyi, our protagonist, strives to reach the apex, armed only with esoteric knowledge and his cool pragmatism, and to avenge the unjust deaths of both his parents. Embroiled in conspiracy and with adversity waiting at each turn, he is undeterred in his conquest to seek the Grand Dao and break free of this world’s shackles, claiming his title as the pioneer of an era!", 43 ,https://lnmtl.com/novel/archfiend,"Action,Horror,Supernatural,Tragedy,Xianxia,Alchemy,Calm Protagonist,Cultivation,Daoism,Demons,Hard-Working Protagonist,Magic,Male Protagonist,Modern Day,Monsters,Revenge,Weak to Strong"
Death Sutra,"The soul rises to the nine heavens, the spirit falls to the nine abysses. The living suffers in grief, the dead settle in peace.", 41 ,https://lnmtl.com/novel/death-sutra,"Action,Drama,Fantasy,Mature,Wuxia,Assassins,Betrayal,Clever Protagonist,Cruel Characters,Death of Loved Ones,Determined Protagonist,Hiding True Identity,Male Protagonist,Revenge,Ruthless Protagonist,Weak to Strong"
King of Hollywood,"他既是公众最喜欢的导演，也是让影评人爱恨交织的导演
“艺术那玩意儿和我半点关系也没有，我只是讲故事，顺便赚点钱”
他拥有着惊人的才华，无数经典电影背后都有他的身影
“它们就放在那里，我不过只是走过去拿了起来，然后向你们展示”
他的权势无人能比，是渴望成名的人的捷径
“我喜欢好莱坞喜欢电影，所以我有了现在的事业”
他的私生活让每个男人羡慕嫉妒恨
“我只想试试能不能打破沃伦·比蒂的记录，事实证明不行，所以只好从质量上下手”
他拥有好莱坞", 40 ,https://lnmtl.com/novel/king-of-hollywood,
Douluo Dalu 3.5 - Tang Sect's Heroes' Biography ,这是属于我们唐门的世界，一个个你们所熟悉的唐门英雄会在这场众神之战的大舞台中登场。还记得光之子中的长弓威、狂神雷翔、死神阿呆、仙帝海龙、天帝天痕、琴帝叶音竹、冰火魔厨融念冰、酒神世界的烈焰和姬动、天珠变世界的大力神周维清以及我们的唐三、霍雨浩吗？在这本唐门英雄传中，他们会一一登场，这是属于我们唐门的一场众神之战！燃烧吧，青春的热血！ , 39 ,https://lnmtl.com/novel/douluo-dalu-3-5-tang-sect-s-heroes-biography,
Master of Starry Skies,"Year 800 of the New Yanhuang Calender. ,The world has long since bid farewell to the ancient cultivation era, entering the modern era.,Mutually profitable exchange, competitions, and collaborations are the mainstream of current era.,There's a treasure refining all living things, there's a big dream that I've been conscious of all my life, there's a talented deity who has appeared in this mundane world......,Unknown truths, the endless starry skies is the completely new trek that all cultivators collaborate on.,A vessel advances to the degree that transcends the era, yet coming from the other shore of mysterious history is a spirit boat carrying young man Shen Jianshi towards the cosmos sea, sailing past eras.,The new age of cultivation is approaching the starry skies. Only those with high ambitions will survive time, breaking through the clouds, and into the sea of stars.", 37 ,https://lnmtl.com/novel/master-of-starry-skies,
